t_ms,pwm,enc_izq,enc_der
24277.0,0.0,9570.0,10466.0
24287.0,0.0,9567.0,10464.0
24297.0,0.0,9565.0,10463.0
24307.0,0.0,9563.0,10461.0
24317.0,0.0,9561.0,10460.0
24327.0,0.0,9560.0,10460.0
24337.0,0.0,9559.0,10459.0
24347.0,0.0,9557.0,10459.0
24357.0,0.0,9557.0,10459.0
24367.0,0.0,9556.0,10459.0
24377.0,0.0,9556.0,10459.0
24387.0,0.0,9556.0,10459.0
24397.0,0.0,9556.0,10459.0
24407.0,0.0,9556.0,10459.0
24417.0,0.0,9556.0,10459.0
24427.0,0.0,9556.0,10459.0
24437.0,0.0,9556.0,10459.0
24447.0,0.0,9556.0,10459.0
24457.0,0.0,9556.0,10459.0
24467.0,0.0,9556.0,10459.0
24477.0,0.0,9556.0,10459.0
24487.0,0.0,9556.0,10459.0
24497.0,0.0,9556.0,10459.0
24507.0,0.0,9556.0,10459.0
24517.0,0.0,9556.0,10459.0
24527.0,0.0,9556.0,10459.0
24537.0,0.0,9556.0,10459.0
24547.0,0.0,9556.0,10459.0
24557.0,0.0,9556.0,10459.0
24567.0,0.0,9556.0,10459.0
24577.0,0.0,9556.0,10459.0
24587.0,0.0,9556.0,10459.0
24597.0,0.0,9556.0,10459.0
24607.0,0.0,9556.0,10459.0
24617.0,0.0,9556.0,10459.0
24627.0,0.0,9556.0,10459.0
24637.0,0.0,9556.0,10459.0
24647.0,0.0,9556.0,10459.0
24657.0,0.0,9556.0,10459.0
24667.0,0.0,9556.0,10459.0
24677.0,0.0,9556.0,10459.0
24687.0,0.0,9556.0,10459.0
24697.0,0.0,9556.0,10459.0
24707.0,0.0,9556.0,10459.0
24717.0,0.0,9556.0,10459.0
24727.0,0.0,9556.0,10459.0
24737.0,0.0,9556.0,10459.0
24747.0,0.0,9556.0,10459.0
24757.0,0.0,9556.0,10459.0
24767.0,0.0,9556.0,10459.0
24777.0,0.0,9556.0,10459.0
24787.0,0.0,9556.0,10459.0
24797.0,0.0,9556.0,10459.0
24807.0,0.0,9556.0,10459.0
24817.0,0.0,9556.0,10459.0
24827.0,0.0,9556.0,10459.0
24837.0,0.0,9556.0,10459.0
24847.0,0.0,9556.0,10459.0
24857.0,0.0,9556.0,10459.0
24867.0,0.0,9556.0,10459.0
24877.0,0.0,9556.0,10459.0
24887.0,0.0,9556.0,10459.0
24897.0,0.0,9556.0,10459.0
24907.0,0.0,9556.0,10459.0
24917.0,0.0,9556.0,10459.0
24927.0,0.0,9556.0,10459.0
24937.0,0.0,9556.0,10459.0
24947.0,0.0,9556.0,10459.0
24957.0,0.0,9556.0,10459.0
24967.0,0.0,9556.0,10459.0
24977.0,0.0,9556.0,10459.0
24987.0,0.0,9556.0,10459.0
24997.0,0.0,9556.0,10459.0
25007.0,0.0,9556.0,10459.0
25017.0,0.0,9556.0,10459.0
25027.0,0.0,9556.0,10459.0
25037.0,0.0,9556.0,10459.0
25047.0,0.0,9556.0,10459.0
25057.0,0.0,9556.0,10459.0
25067.0,0.0,9556.0,10459.0
25077.0,0.0,9556.0,10459.0
25087.0,0.0,9556.0,10459.0
25097.0,0.0,9556.0,10459.0
25107.0,0.0,9556.0,10459.0
25117.0,0.0,9556.0,10459.0
25127.0,0.0,9556.0,10459.0
25137.0,0.0,9556.0,10459.0
25147.0,0.0,9556.0,10459.0
25157.0,0.0,9556.0,10459.0
25167.0,0.0,9556.0,10459.0
25177.0,0.0,9556.0,10459.0
25187.0,0.0,9556.0,10459.0
25197.0,0.0,9556.0,10459.0
25207.0,0.0,9556.0,10459.0
25217.0,0.0,9556.0,10459.0
25227.0,0.0,9556.0,10459.0
25237.0,0.0,9556.0,10459.0
25247.0,0.0,9556.0,10459.0
25257.0,0.0,9556.0,10459.0
25267.0,0.0,9556.0,10459.0
25277.0,0.0,9556.0,10459.0
25287.0,0.0,9556.0,10459.0
25297.0,0.0,9556.0,10459.0
25307.0,0.0,9556.0,10459.0
25317.0,0.0,9556.0,10459.0
25327.0,0.0,9556.0,10459.0
25337.0,0.0,9556.0,10459.0
25347.0,0.0,9556.0,10459.0
25357.0,0.0,9556.0,10459.0
25367.0,0.0,9556.0,10459.0
25377.0,0.0,9556.0,10459.0
25387.0,0.0,9556.0,10459.0
25397.0,0.0,9556.0,10459.0
25407.0,0.0,9556.0,10459.0
25417.0,0.0,9556.0,10459.0
25427.0,0.0,9556.0,10459.0
25437.0,0.0,9556.0,10459.0
25447.0,0.0,9556.0,10459.0
25457.0,0.0,9556.0,10459.0
25467.0,0.0,9556.0,10459.0
25477.0,0.0,9556.0,10459.0
25487.0,0.0,9556.0,10459.0
25497.0,0.0,9556.0,10459.0
25507.0,0.0,9556.0,10459.0
25517.0,0.0,9556.0,10459.0
25527.0,0.0,9556.0,10459.0
25537.0,0.0,9556.0,10459.0
25547.0,0.0,9556.0,10459.0
25557.0,0.0,9556.0,10459.0
25567.0,0.0,9556.0,10459.0
25577.0,0.0,9556.0,10459.0
25587.0,0.0,9556.0,10459.0
25597.0,0.0,9556.0,10459.0
25607.0,0.0,9556.0,10459.0
25617.0,0.0,9556.0,10459.0
25627.0,0.0,9556.0,10459.0
25637.0,0.0,9556.0,10459.0
25647.0,0.0,9556.0,10459.0
25657.0,0.0,9556.0,10459.0
25667.0,0.0,9556.0,10459.0
25677.0,0.0,9556.0,10459.0
25687.0,0.0,9556.0,10459.0
25697.0,0.0,9556.0,10459.0
25707.0,0.0,9556.0,10459.0
25717.0,0.0,9556.0,10459.0
25727.0,0.0,9556.0,10459.0
25737.0,0.0,9556.0,10459.0
25747.0,0.0,9556.0,10459.0
25757.0,0.0,9556.0,10459.0
25767.0,0.0,9556.0,10459.0
25777.0,0.0,9556.0,10459.0
25787.0,0.0,9556.0,10459.0
25797.0,0.0,9556.0,10459.0
25807.0,0.0,9556.0,10459.0
25817.0,0.0,9556.0,10459.0
25827.0,0.0,9556.0,10459.0
25837.0,0.0,9556.0,10459.0
25847.0,0.0,9556.0,10459.0
25857.0,0.0,9556.0,10459.0
25867.0,0.0,9556.0,10459.0
25877.0,0.0,9556.0,10459.0
25887.0,0.0,9556.0,10459.0
25897.0,0.0,9556.0,10459.0
25907.0,0.0,9556.0,10459.0
25917.0,0.0,9556.0,10459.0
25927.0,0.0,9556.0,10459.0
25937.0,0.0,9556.0,10459.0
25947.0,0.0,9556.0,10459.0
25957.0,0.0,9556.0,10459.0
25967.0,0.0,9556.0,10459.0
25977.0,0.0,9556.0,10459.0
25987.0,0.0,9556.0,10459.0
25997.0,0.0,9556.0,10459.0
26007.0,0.0,9556.0,10459.0
26017.0,0.0,9556.0,10459.0
26027.0,0.0,9556.0,10459.0
26037.0,0.0,9556.0,10459.0
26047.0,0.0,9556.0,10459.0
26057.0,0.0,9556.0,10459.0
26067.0,0.0,9556.0,10459.0
26077.0,0.0,9556.0,10459.0
26087.0,0.0,9556.0,10459.0
26097.0,0.0,9556.0,10459.0
26107.0,0.0,9556.0,10459.0
26117.0,0.0,9556.0,10459.0
26127.0,0.0,9556.0,10459.0
26137.0,0.0,9556.0,10459.0
26147.0,0.0,9556.0,10459.0
26157.0,0.0,9556.0,10459.0
26167.0,0.0,9556.0,10459.0
26177.0,0.0,9556.0,10459.0
26187.0,0.0,9556.0,10459.0
26197.0,0.0,9556.0,10459.0
26207.0,0.0,9556.0,10459.0
26217.0,0.0,9556.0,10459.0
26227.0,0.0,9556.0,10459.0
26237.0,0.0,9556.0,10459.0
26247.0,0.0,9556.0,10459.0
26257.0,0.0,9556.0,10459.0
26267.0,0.0,9556.0,10459.0
26277.0,0.0,9556.0,10459.0
26287.0,0.0,9556.0,10459.0
26297.0,0.0,9556.0,10459.0
26307.0,0.0,9556.0,10459.0
26317.0,0.0,9556.0,10459.0
26327.0,0.0,9556.0,10459.0
26337.0,0.0,9556.0,10459.0
26347.0,0.0,9556.0,10459.0
26357.0,0.0,9556.0,10459.0
26367.0,0.0,9556.0,10459.0
26377.0,0.0,9556.0,10459.0
26387.0,0.0,9556.0,10459.0
26397.0,0.0,9556.0,10459.0
26407.0,0.0,9556.0,10459.0
26417.0,0.0,9556.0,10459.0
26427.0,0.0,9556.0,10459.0
26437.0,0.0,9556.0,10459.0
26447.0,0.0,9556.0,10459.0
26457.0,0.0,9556.0,10459.0
26467.0,0.0,9556.0,10459.0
26477.0,0.0,9556.0,10459.0
26487.0,0.0,9556.0,10459.0
26497.0,0.0,9556.0,10459.0
26507.0,0.0,9556.0,10459.0
26517.0,0.0,9556.0,10459.0
26527.0,0.0,9556.0,10459.0
26537.0,0.0,9556.0,10459.0
26547.0,0.0,9556.0,10459.0
26557.0,0.0,9556.0,10459.0
26567.0,0.0,9556.0,10459.0
26577.0,0.0,9556.0,10459.0
26587.0,0.0,9556.0,10459.0
26597.0,0.0,9556.0,10459.0
26607.0,0.0,9556.0,10459.0
26617.0,0.0,9556.0,10459.0
26627.0,0.0,9556.0,10459.0
26637.0,0.0,9556.0,10459.0
26647.0,0.0,9556.0,10459.0
26657.0,0.0,9556.0,10459.0
26667.0,0.0,9556.0,10459.0
26677.0,0.0,9556.0,10459.0
26687.0,0.0,9556.0,10459.0
26697.0,0.0,9556.0,10459.0
26707.0,0.0,9556.0,10459.0
26717.0,0.0,9556.0,10459.0
26727.0,0.0,9556.0,10459.0
26737.0,0.0,9556.0,10459.0
26747.0,0.0,9556.0,10459.0
26757.0,0.0,9556.0,10459.0
26767.0,0.0,9556.0,10459.0
26777.0,0.0,9556.0,10459.0
26787.0,0.0,9556.0,10459.0
26797.0,0.0,9556.0,10459.0
26807.0,0.0,9556.0,10459.0
26817.0,0.0,9556.0,10459.0
26827.0,0.0,9556.0,10459.0
26837.0,0.0,9556.0,10459.0
26847.0,0.0,9556.0,10459.0
26857.0,0.0,9556.0,10459.0
26867.0,0.0,9556.0,10459.0
26877.0,0.0,9556.0,10459.0
26887.0,0.0,9556.0,10459.0
26897.0,0.0,9556.0,10459.0
26907.0,0.0,9556.0,10459.0
26917.0,0.0,9556.0,10459.0
26927.0,0.0,9556.0,10459.0
26937.0,0.0,9556.0,10459.0
26947.0,0.0,9556.0,10459.0
26957.0,0.0,9556.0,10459.0
26967.0,0.0,9556.0,10459.0
26977.0,0.0,9556.0,10459.0
26987.0,0.0,9556.0,10459.0
26997.0,0.0,9556.0,10459.0
